Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Ratio,YearBuilt,x,Y,CouncilArea,Latitude,Longitude,Regionname,Propertycount
Parkdale,13B Elm Gr,3,Townhouse,1000000,S,Obrien,1/07/2017,21.5,3195,3,2,2,298,124,0.416107383,1995,City of ,Kingston,City of Kingston,-37.99464,145.08099,South-Eastern Metropolitan,5087
Parkdale,22 Booth St,3,House,1315000,SP,Buxton,3/06/2017,21.5,3195,3,2,2,627,197,0.314194577,1950,City of ,Kingston,City of Kingston,-37.99544,145.08727,South-Eastern Metropolitan,5087
Parkdale,46 Davey St,3,House,940000,S,Buxton,17/06/2017,21.5,3195,3,2,2,454,122,0.268722467,1950,City of ,Kingston,City of Kingston,-37.99443,145.0885,South-Eastern Metropolitan,5087
Parkdale,22 Keith St,4,House,1300000,SP,Buxton,17/06/2017,21.5,3195,4,2,2,597,150,0.251256281,1970,City of ,Kingston,City of Kingston,-37.99232,145.08469,South-Eastern Metropolitan,5087
Parkdale,22 Keith St,4,House,1300000,SP,Buxton,24/06/2017,21.5,3195,4,2,2,597,150,0.251256281,1970,City of ,Kingston,City of Kingston,-37.99232,145.08469,South-Eastern Metropolitan,5087
Parkdale,5 Booth St,2,House,1270000,S,Barry,27/05/2017,21.5,3195,2,1,4,772,120,0.155440415,1940,City of ,Kingston,City of Kingston,-37.99482,145.08459,South-Eastern Metropolitan,5087
Parkdale,20 Hawke St,4,House,1137500,SP,Barry,27/05/2017,21.5,3195,4,2,4,641,180,0.280811232,1980,City of ,Kingston,City of Kingston,-37.98464,145.08185,South-Eastern Metropolitan,5087
Parkdale,3 Surf St,3,House,1415000,SP,Obrien,27/05/2017,21.5,3195,3,1,2,545,145,0.266055046,1950,City of ,Kingston,City of Kingston,-37.99827,145.07497,South-Eastern Metropolitan,5087
Parkdale,1/168 Beach Rd,4,House,2185000,S,Ray,8/07/2017,21.5,3195,4,2,3,220,213,0.968181818,2010,City of ,Kingston,City of Kingston,-38.00205,145.07853,South-Eastern Metropolitan,5087
Parkdale,2 Kershaw St,4,House,1320000,S,Hodges,3/09/2017,21.5,3195,4,2,5,600,179,0.298333333,1950,City of ,Kingston,City of Kingston,-37.99806,145.08829,South-Eastern Metropolitan,5087
Parkdale,63 The Corso,4,House,2475000,PI,Buxton,26/08/2017,21.5,3195,4,3,3,665,450,0.676691729,2016,City of ,Kingston,City of Kingston,-37.99508,145.07544,South-Eastern Metropolitan,5087
Parkdale,17 Queen St,3,House,1365000,S,Buxton,7/10/2017,21.5,3195,3,2,2,301,138,0.458471761,1950,City of ,Kingston,City of Kingston,-37.98639,145.07367,South-Eastern Metropolitan,5087
Parkdale,15A Fifth St,3,House,1055000,S,Greg,21/10/2017,21.5,3195,3,1,1,697,110,0.157819225,1980,City of ,Kingston,City of Kingston,-37.98819,145.07385,South-Eastern Metropolitan,5087
Parkdale,37 Bethell Av,4,House,1875000,S,Buxton,28/10/2017,21.5,3195,4,2,1,598,210,0.351170569,2016,City of ,Kingston,City of Kingston,-37.99017,145.07854,South-Eastern Metropolitan,5087
Parkdale,1 Keith St,3,House,1400000,S,Hodges,28/10/2017,21.5,3195,3,1,2,588,101,0.171768707,1960,City of ,Kingston,City of Kingston,-37.99201,145.08461,South-Eastern Metropolitan,5087
Parkdale,7 Cedric St,3,House,1140000,S,Buxton,9/12/2017,21.5,3195,3,2,2,652,165,0.253067485,1960,City of ,Kingston,City of Kingston,-37.99696,145.08904,South-Eastern Metropolitan,5087
Parkdale,27 Elliot St,3,House,1240000,S,Buxton,17/02/2018,21.5,3195,3,1,1,653,109,0.166921899,1950,City of ,Kingston,City of Kingston,-37.99628,145.09102,South-Eastern Metropolitan,5087
Parkdale,10 Cherrington Ct,4,House,1100000,VB,Buxton,17/03/2018,21.5,3195,4,2,2,650,215,0.330769231,1970,City of ,Kingston,City of Kingston,-37.9941,145.08355,South-Eastern Metropolitan,5087
Parkville,28/238 The Avenue,3,Unit,1403000,S,Nelson,27/11/2016,2.6,3052,3,2,2,2401,132,0.054977093,1980,City of ,Melbourne,City of Melbourne,-37.7818,144.9576,Northern Metropolitan,2309
Parkville,152 Park Dr,2,House,2200000,S,Collins,15/10/2016,2.6,3052,2,2,1,190,172,0.905263158,1875,City of ,Melbourne,City of Melbourne,-37.7928,144.9575,Northern Metropolitan,2309
Parkville,92 Fitzgibbon St,2,House,1805000,S,Collins,8/10/2016,2.6,3052,2,1,1,187,102,0.545454545,1890,City of ,Melbourne,City of Melbourne,-37.7939,144.9572,Northern Metropolitan,2309
Parkville,110 Gatehouse St,4,House,1928000,S,Jellis,24/09/2016,2.6,3052,4,1,0,194,186,0.958762887,1890,City of ,Melbourne,City of Melbourne,-37.7944,144.9542,Northern Metropolitan,2309
Parkville,50 Strickland Rd,4,House,1230000,S,Nelson,3/09/2016,2.6,3052,4,2,2,357,249,0.697478992,2009,City of ,Melbourne,City of Melbourne,-37.7767,144.9403,Northern Metropolitan,2309
Parkville,12/196 The Avenue,1,Unit,526000,SP,Nelson,25/02/2017,2.6,3052,1,1,1,2488,50,0.020096463,1995,City of ,Melbourne,City of Melbourne,-37.7829,144.9574,Northern Metropolitan,2309
Parkville,55 Park Dr,3,House,2790000,S,Collins,20/05/2017,2.6,3052,3,2,1,180,120,0.666666667,1890,City of ,Melbourne,City of Melbourne,-37.7961,144.9538,Northern Metropolitan,2309
Parkville,401/228 The Avenue,3,Unit,1770000,S,Woodards,3/06/2017,1.8,3052,3,2,1,2431,70,0.028794735,1999,City of ,Melbourne,City of Melbourne,-37.78212,144.95755,Northern Metropolitan,2309
Parkville,88 Story St,3,House,2675000,VB,Collins,4/11/2017,1.8,3052,3,2,1,183,168,0.918032787,1890,City of ,Melbourne,City of Melbourne,-37.7965,144.9543,Northern Metropolitan,2309
Pascoe Vale,16 Hayes Pde,5,House,950000,VB,Nelson,10/12/2016,9.9,3044,5,2,2,705,166,0.235460993,1950,City of ,Moreland,City of Moreland,-37.7328,144.9281,Northern Metropolitan,7485
Pascoe Vale,54 Railway Pde,3,House,900000,S,Brad,10/12/2016,9.9,3044,3,1,1,570,139,0.243859649,1950,City of ,Moreland,City of Moreland,-37.7273,144.9274,Northern Metropolitan,7485
Pascoe Vale,27 Quick St,4,House,975000,S,Brad,3/12/2016,9.9,3044,4,1,1,733,159,0.21691678,1960,City of ,Moreland,City of Moreland,-37.7194,144.9307,Northern Metropolitan,7485
Pascoe Vale,103 Sussex St,2,House,1570000,S,Barry,27/11/2016,9.9,3044,2,1,1,746,265,0.355227882,1950,City of ,Moreland,City of Moreland,-37.7304,144.9496,Northern Metropolitan,7485
Pascoe Vale,7 Coane St,4,House,1350000,PI,Nelson,19/11/2016,9.9,3044,4,2,2,646,287,0.444272446,1995,City of ,Moreland,City of Moreland,-37.7256,144.9383,Northern Metropolitan,7485
Pascoe Vale,22 Derby St,3,House,835000,PI,Nelson,12/11/2016,9.9,3044,3,1,2,422,132,0.312796209,1950,City of ,Moreland,City of Moreland,-37.7337,144.9458,Northern Metropolitan,7485
Pascoe Vale,1/5 Farringdon St,3,Townhouse,790000,S,Brad,12/11/2016,9.9,3044,3,3,1,291,175,0.60137457,2009,City of ,Moreland,City of Moreland,-37.7271,144.9261,Northern Metropolitan,7485
Pascoe Vale,229 Sussex St,4,House,810000,VB,Nelson,12/11/2016,9.9,3044,4,2,1,455,147,0.323076923,1950,City of ,Moreland,City of Moreland,-37.7207,144.9511,Northern Metropolitan,7485
Pascoe Vale,60 Kent Rd,2,House,741000,S,Raine,7/11/2016,9.9,3044,2,1,2,520,300,0.576923077,2006,City of ,Moreland,City of Moreland,-37.7204,144.9446,Northern Metropolitan,7485
Pascoe Vale,2/6 Devon Rd,3,Townhouse,590000,PI,Nelson,15/10/2016,9.9,3044,3,2,2,191,142,0.743455497,2000,City of ,Moreland,City of Moreland,-37.7223,144.9315,Northern Metropolitan,7485
Pascoe Vale,7 Dorothy St,3,House,770000,SP,Barry,15/10/2016,9.9,3044,3,1,3,464,124,0.267241379,1955,City of ,Moreland,City of Moreland,-37.7184,144.9488,Northern Metropolitan,7485
Pascoe Vale,27 Sefton St,3,House,975000,SP,Brad,15/10/2016,9.9,3044,3,1,3,686,151,0.220116618,1970,City of ,Moreland,City of Moreland,-37.7231,144.9252,Northern Metropolitan,7485
Pascoe Vale,1c Hazel Gr,2,Townhouse,530000,SP,hockingstuart,8/10/2016,9.9,3044,2,1,1,156,98,0.628205128,2004,City of ,Moreland,City of Moreland,-37.7311,144.9395,Northern Metropolitan,7485
Pascoe Vale,9 Kevin St,3,House,815000,S,Brad,8/10/2016,9.9,3044,2,1,1,438,94,0.214611872,1960,City of ,Moreland,City of Moreland,-37.7338,144.9441,Northern Metropolitan,7485
Pascoe Vale,2a Kent Rd,3,House,616000,S,Nelson,24/09/2016,9.9,3044,3,1,1,190,108,0.568421053,1970,City of ,Moreland,City of Moreland,-37.7211,144.9508,Northern Metropolitan,7485
Pascoe Vale,101 Northumberland Rd,3,Townhouse,600000,S,Eview,17/09/2016,9.9,3044,3,3,1,205,107,0.52195122,1940,City of ,Moreland,City of Moreland,-37.7212,144.9326,Northern Metropolitan,7485
Pascoe Vale,2/42 Railway Pde,2,Townhouse,510000,S,D'Aprano,17/09/2016,9.9,3044,2,1,1,110,91,0.827272727,2013,City of ,Moreland,City of Moreland,-37.7282,144.928,Northern Metropolitan,7485
Pascoe Vale,34 Essex St,3,House,775000,S,Brad,10/09/2016,9.9,3044,3,1,1,406,103,0.253694581,1960,City of ,Moreland,City of Moreland,-37.7269,144.9447,Northern Metropolitan,7485
Pascoe Vale,7 Virginia St,3,House,770000,S,Nelson,3/09/2016,9.9,3044,3,1,4,560,120,0.214285714,1960,City of ,Moreland,City of Moreland,-37.7156,144.9429,Northern Metropolitan,7485
Pascoe Vale,4/305 Cumberland Rd,1,Unit,248500,S,Brad,28/08/2016,9.9,3044,1,1,1,49,49,1,1970,City of ,Moreland,City of Moreland,-37.7152,144.9402,Northern Metropolitan,7485
Pascoe Vale,130 Essex St,3,House,960000,S,Brad,28/08/2016,9.9,3044,3,2,2,501,501,1,1960,City of ,Moreland,City of Moreland,-37.7258,144.9347,Northern Metropolitan,7485
Pascoe Vale,1/10 Callander Rd,2,Townhouse,610000,S,Ray,22/08/2016,9.9,3044,2,1,1,169,109,0.644970414,1995,City of ,Moreland,City of Moreland,-37.7186,144.9306,Northern Metropolitan,7485
Pascoe Vale,4/143 Sussex St,3,Unit,533000,SP,Brad,22/08/2016,9.9,3044,3,2,2,197,111,0.563451777,2007,City of ,Moreland,City of Moreland,-37.7266,144.9496,Northern Metropolitan,7485
Pascoe Vale,4/37 Arndt Rd,2,Townhouse,500000,VB,Brad,13/08/2016,9.9,3044,2,1,1,147,109,0.741496599,2012,City of ,Moreland,City of Moreland,-37.7209,144.93,Northern Metropolitan,7485
Pascoe Vale,2/60 Bolingbroke St,2,Unit,485000,S,Brad,13/08/2016,9.9,3044,2,1,1,139,74,0.532374101,1975,City of ,Moreland,City of Moreland,-37.7315,144.9301,Northern Metropolitan,7485
Pascoe Vale,2/22 Joffre Rd,3,Unit,585000,S,Jellis,6/08/2016,9.9,3044,3,1,1,180,98,0.544444444,2009,City of ,Moreland,City of Moreland,-37.718,144.94,Northern Metropolitan,7485
Pascoe Vale,2/58 Railway Pde,2,Townhouse,480000,PI,Nelson,6/08/2016,9.9,3044,2,1,1,113,94,0.831858407,1988,City of ,Moreland,City of Moreland,-37.7269,144.9274,Northern Metropolitan,7485
Pascoe Vale,1/94 Railway Pde,4,Townhouse,605000,PI,Brad,6/08/2016,9.9,3044,4,2,1,215,157,0.730232558,1990,City of ,Moreland,City of Moreland,-37.7247,144.9257,Northern Metropolitan,7485
Pascoe Vale,12 Derby St,4,House,650000,SP,Nelson,30/07/2016,9.9,3044,4,1,2,410,141,0.343902439,1940,City of ,Moreland,City of Moreland,-37.7346,144.9456,Northern Metropolitan,7485
Pascoe Vale,4/1 Rhodes Pde,3,House,500000,VB,hockingstuart,30/07/2016,9.9,3044,3,1,2,191,92,0.481675393,2013,City of ,Moreland,City of Moreland,-37.7168,144.9329,Northern Metropolitan,7485
Pascoe Vale,217 Sussex St,3,House,599000,SP,Ray,30/07/2016,9.9,3044,3,1,1,534,100,0.187265918,1950,City of ,Moreland,City of Moreland,-37.7215,144.951,Northern Metropolitan,7485
Pascoe Vale,23 Alexandra St,3,House,780000,S,Brad,4/03/2017,9.9,3044,3,1,1,446,115,0.257847534,1950,City of ,Moreland,City of Moreland,-37.7181,144.9422,Northern Metropolitan,7485
Pascoe Vale,5/10 Dorset Rd,3,Unit,600000,S,Nelson,4/03/2017,9.9,3044,3,1,1,204,124,0.607843137,2008,City of ,Moreland,City of Moreland,-37.7234,144.9497,Northern Metropolitan,7485
Pascoe Vale,16 Stennis St,4,House,955000,S,Nelson,4/03/2017,9.9,3044,4,2,2,686,135,0.196793003,1950,City of ,Moreland,City of Moreland,-37.731,144.9486,Northern Metropolitan,7485
Pascoe Vale,31 Zenith St,4,House,1196000,S,Nelson,4/03/2017,9.9,3044,4,2,2,559,281,0.502683363,1997,City of ,Moreland,City of Moreland,-37.7236,144.9347,Northern Metropolitan,7485
Pascoe Vale,282 Cumberland Rd,3,House,750000,SP,hockingstuart,18/03/2017,9.9,3044,3,2,2,540,146,0.27037037,1999,City of ,Moreland,City of Moreland,-37.7174,144.941,Northern Metropolitan,7485
Pascoe Vale,48 Derby St,4,House,822000,SP,hockingstuart,18/03/2017,9.9,3044,4,2,2,250,194,0.776,1983,City of ,Moreland,City of Moreland,-37.7319,144.9461,Northern Metropolitan,7485
Pascoe Vale,12 Coane St,3,House,960000,S,hockingstuart,25/02/2017,9.9,3044,3,1,2,641,111,0.173166927,1950,City of ,Moreland,City of Moreland,-37.7253,144.938,Northern Metropolitan,7485
Pascoe Vale,95 Essex St,4,House,985000,SP,Ray,25/02/2017,9.9,3044,4,2,2,511,182,0.356164384,2007,City of ,Moreland,City of Moreland,-37.7268,144.9401,Northern Metropolitan,7485
Pascoe Vale,272 Sussex St,3,House,670000,S,hockingstuart,25/02/2017,9.9,3044,3,1,1,596,145,0.243288591,1949,City of ,Moreland,City of Moreland,-37.721,144.9514,Northern Metropolitan,7485
Pascoe Vale,4/47 Surrey St,4,Townhouse,665000,SP,New,26/07/2016,9.9,3044,4,2,2,148,141,0.952702703,2001,City of ,Moreland,City of Moreland,-37.7231,144.9482,Northern Metropolitan,7485
Pascoe Vale,17 Prospect St,3,House,880000,S,Nelson,27/06/2016,9.9,3044,3,2,2,588,106,0.180272109,1960,City of ,Moreland,City of Moreland,-37.7283,144.9356,Northern Metropolitan,7485
Pascoe Vale,4 Raeburn St,3,House,700000,S,Nelson,27/06/2016,9.9,3044,3,1,2,449,104,0.231625835,1950,City of ,Moreland,City of Moreland,-37.7286,144.9456,Northern Metropolitan,7485
Pascoe Vale,8/16 Pascoe St,3,Townhouse,430000,VB,Trimson,18/06/2016,9.9,3044,3,2,1,146,106,0.726027397,2006,City of ,Moreland,City of Moreland,-37.7152,144.9346,Northern Metropolitan,7485
Pascoe Vale,24 Alexandra St,3,House,731000,S,Brad,4/06/2016,9.9,3044,3,1,2,568,111,0.195422535,1960,City of ,Moreland,City of Moreland,-37.7178,144.9422,Northern Metropolitan,7485
Pascoe Vale,2/153 Essex St,2,House,525500,S,Considine,28/05/2016,9.9,3044,2,1,1,111,84,0.756756757,2000,City of ,Moreland,City of Moreland,-37.7261,144.9336,Northern Metropolitan,7485
Pascoe Vale,259 Sussex St,3,House,612500,S,Brad,28/05/2016,9.9,3044,3,1,1,522,132,0.252873563,1950,City of ,Moreland,City of Moreland,-37.7187,144.9514,Northern Metropolitan,7485
Pascoe Vale,6 Collings Ct,2,House,810000,S,Brad,22/05/2016,9.9,3044,2,1,1,783,94,0.120051086,1950,City of ,Moreland,City of Moreland,-37.7196,144.9485,Northern Metropolitan,7485
Pascoe Vale,30 Downs St,2,Townhouse,550500,S,Nelson,22/05/2016,9.9,3044,2,1,2,135,100,0.740740741,2012,City of ,Moreland,City of Moreland,-37.7242,144.9411,Northern Metropolitan,7485
Pascoe Vale,1/30 Archibald St,2,Unit,488000,S,Nelson,14/05/2016,9.9,3044,3,1,2,219,84,0.383561644,2001,City of ,Moreland,City of Moreland,-37.7283,144.9331,Northern Metropolitan,7485
Pascoe Vale,199 Cumberland Rd,3,House,900000,SP,Nelson,14/05/2016,9.9,3044,3,2,2,608,168,0.276315789,1940,City of ,Moreland,City of Moreland,-37.7182,144.9405,Northern Metropolitan,7485
Pascoe Vale,6 Merbein St,2,House,680000,PI,hockingstuart,14/05/2016,9.9,3044,2,1,2,590,95,0.161016949,1940,City of ,Moreland,City of Moreland,-37.717,144.9509,Northern Metropolitan,7485
Pascoe Vale,2 Donnelly Ct,3,House,738000,SP,Brad,7/05/2016,9.9,3044,3,1,1,821,106,0.12911084,1974,City of ,Moreland,City of Moreland,-37.7153,144.9418,Northern Metropolitan,7485
Pascoe Vale,9/12 Pascoe St,2,House,386000,S,D'Aprano,7/05/2016,9.9,3044,2,1,1,111,67,0.603603604,1987,City of ,Moreland,City of Moreland,-37.7152,144.9349,Northern Metropolitan,7485
Pascoe Vale,5/19 Raeburn St,2,Unit,452000,S,hockingstuart,7/05/2016,9.9,3044,2,1,1,159,87,0.547169811,1990,City of ,Moreland,City of Moreland,-37.7291,144.9446,Northern Metropolitan,7485
Pascoe Vale,3/30 Snell Gr,3,House,522500,S,Raine,7/05/2016,9.9,3044,3,1,1,192,121,0.630208333,2005,City of ,Moreland,City of Moreland,-37.7177,144.9321,Northern Metropolitan,7485
Pascoe Vale,3/191 Sussex St,2,Townhouse,410000,VB,Brad,23/04/2016,9.9,3044,2,1,1,105,88,0.838095238,2014,City of ,Moreland,City of Moreland,-37.7233,144.9507,Northern Metropolitan,7485
Pascoe Vale,5 Virginia St,3,House,600000,PI,Re,23/04/2016,9.9,3044,3,1,4,557,111,0.199281867,1955,City of ,Moreland,City of Moreland,-37.7156,144.943,Northern Metropolitan,7485
Pascoe Vale,109 Derby St,4,House,970000,S,Nelson,16/04/2016,9.9,3044,3,2,1,535,154,0.287850467,1920,City of ,Moreland,City of Moreland,-37.7282,144.9462,Northern Metropolitan,7485
Pascoe Vale,62 Devon Rd,3,House,755000,S,Nelson,6/05/2017,9.9,3044,3,2,2,294,110,0.37414966,1950,City of ,Moreland,City of Moreland,-37.7215,144.9251,Northern Metropolitan,7485
Pascoe Vale,2 Ann St,2,House,999000,S,Nelson,8/04/2017,9.9,3044,2,1,1,587,95,0.161839864,1920,City of ,Moreland,City of Moreland,-37.7306,144.9357,Northern Metropolitan,7485
Pascoe Vale,115 Derby St,4,House,800000,S,Nelson,8/04/2017,9.9,3044,4,1,1,593,131,0.220910624,1970,City of ,Moreland,City of Moreland,-37.7278,144.9463,Northern Metropolitan,7485
Pascoe Vale,9 Bawden Ct,4,House,770000,S,Nelson,13/05/2017,9.9,3044,4,1,2,596,130,0.218120805,1960,City of ,Moreland,City of Moreland,-37.7195,144.9456,Northern Metropolitan,7485
Pascoe Vale,5 Sims St,3,House,708000,S,hockingstuart,13/05/2017,9.9,3044,3,1,2,321,94,0.292834891,1950,City of ,Moreland,City of Moreland,-37.7242,144.9424,Northern Metropolitan,7485
Pascoe Vale,10/43 Arndt Rd,2,Unit,427500,S,hockingstuart,20/05/2017,9.9,3044,2,1,1,134,75,0.559701493,1988,City of ,Moreland,City of Moreland,-37.7216,144.9292,Northern Metropolitan,7485
Pascoe Vale,5/137 Northumberland Rd,3,Townhouse,560000,S,Nelson,20/05/2017,9.9,3044,3,2,1,141,94,0.666666667,2009,City of ,Moreland,City of Moreland,-37.7177,144.9328,Northern Metropolitan,7485
Pascoe Vale,16 Hayes Pde,5,House,958000,S,Nelson,29/04/2017,9.9,3044,5,2,2,706,166,0.235127479,1950,City of ,Moreland,City of Moreland,-37.7328,144.9281,Northern Metropolitan,7485
Pascoe Vale,5 Fleming Gr,5,House,1501000,S,Jellis,1/07/2017,8.5,3044,5,3,3,681,263,0.386196769,1960,City of ,Moreland,City of Moreland,-37.72565,144.94954,Northern Metropolitan,7485
Pascoe Vale,1 Virginia St,4,House,780000,VB,Brad,1/07/2017,8.5,3044,4,2,3,555,128,0.230630631,1950,City of ,Moreland,City of Moreland,-37.71561,144.94336,Northern Metropolitan,7485
Pascoe Vale,21 Stennis St,3,House,1199000,S,Nelson,17/06/2017,8.5,3044,3,2,4,689,165.5,0.240203193,1950,City of ,Moreland,City of Moreland,-37.73072,144.94829,Northern Metropolitan,7485
Pascoe Vale,12 Shanley St,2,House,740000,S,Brad,24/06/2017,8.5,3044,2,1,1,487,88,0.180698152,1940,City of ,Moreland,City of Moreland,-37.71949,144.94283,Northern Metropolitan,7485
Pascoe Vale,4/236 Boundary Rd,2,Townhouse,530000,S,Raine,27/05/2017,8.5,3044,2,2,1,135,84,0.622222222,,City of ,Moreland,City of Moreland,-37.71628,144.93822,Northern Metropolitan,7485
Pascoe Vale,111 Derby St,3,House,876000,S,Nelson,27/05/2017,8.5,3044,3,1,2,525,146,0.278095238,1960,City of ,Moreland,City of Moreland,-37.72803,144.94624,Northern Metropolitan,7485
Pascoe Vale,1/22 Joffre Rd,3,Unit,736000,S,Nelson,27/05/2017,8.5,3044,3,1,0,278,116,0.417266187,1950,City of ,Moreland,City of Moreland,-37.71798,144.93965,Northern Metropolitan,7485
Pascoe Vale,8A Tangyes St,3,House,1210000,S,Nelson,8/07/2017,8.5,3044,3,2,1,330,226,0.684848485,2012,City of ,Moreland,City of Moreland,-37.72623,144.94521,Northern Metropolitan,7485
Pascoe Vale,4/566 Pascoe Vale Rd,1,Unit,257500,S,Brad,12/08/2017,8.5,3044,1,1,1,995,35,0.035175879,1970,City of ,Moreland,City of Moreland,-37.7237,144.92232,Northern Metropolitan,7485
Pascoe Vale,17 Valerie St,3,House,1114000,S,Brad,12/08/2017,8.5,3044,3,2,2,256,190,0.7421875,2017,City of ,Moreland,City of Moreland,-37.72034,144.93788,Northern Metropolitan,7485
Pascoe Vale,1A Braeside St,2,Townhouse,510000,PI,Nelson,22/07/2017,8.5,3044,2,1,1,129,88.3,0.684496124,2012,City of ,Moreland,City of Moreland,-37.71865,144.95018,Northern Metropolitan,7485
Pascoe Vale,3/25 Devon Rd,2,Unit,550000,SP,Rendina,22/07/2017,8.5,3044,2,1,1,164,80.7,0.492073171,2008,City of ,Moreland,City of Moreland,-37.72219,144.92559,Northern Metropolitan,7485
Pascoe Vale,61 Pardy St,3,House,940000,SP,hockingstuart,29/07/2017,8.5,3044,3,1,1,559,109,0.194991055,1955,City of ,Moreland,City of Moreland,-37.7327,144.92966,Northern Metropolitan,7485
Pascoe Vale,3/43 Danin St,3,Townhouse,676000,S,Brad,3/09/2017,8.5,3044,3,2,2,122,108,0.885245902,2012,City of ,Moreland,City of Moreland,-37.72304,144.92864,Northern Metropolitan,7485
Pascoe Vale,25 Rhodes Pde,3,House,850000,VB,Nelson,16/09/2017,8.5,3044,3,1,1,712,133,0.186797753,1940,City of ,Moreland,City of Moreland,-37.71594,144.92986,Northern Metropolitan,7485
Pascoe Vale,55 Alpine Gr,3,House,980000,S,Nelson,19/08/2017,8.5,3044,3,1,1,546,103,0.188644689,1950,City of ,Moreland,City of Moreland,-37.72208,144.93714,Northern Metropolitan,7485
Pascoe Vale,1 Ann St,4,House,1260000,S,Eview,26/08/2017,8.5,3044,4,2,4,578,171,0.295847751,1920,City of ,Moreland,City of Moreland,-37.73058,144.9353,Northern Metropolitan,7485
Pascoe Vale,170 Boundary Rd,3,Townhouse,710000,S,Brad,14/10/2017,8.5,3044,3,2,2,1021,150,0.146914789,2003,City of ,Moreland,City of Moreland,-37.71725,144.94551,Northern Metropolitan,7485
Pascoe Vale,2/3 Grover St,3,Townhouse,780000,VB,Nelson,21/10/2017,8.5,3044,3,3,2,797,154,0.193224592,2013,City of ,Moreland,City of Moreland,-37.73009,144.93068,Northern Metropolitan,7485
Pascoe Vale,1 Sefton St,3,House,891000,S,Brad,21/10/2017,8.5,3044,3,1,1,557,113,0.202872531,1950,City of ,Moreland,City of Moreland,-37.72332,144.92673,Northern Metropolitan,7485
Pascoe Vale,120 Derby St,3,House,750000,PI,Nelson,25/11/2017,8.5,3044,3,2,1,658,112,0.170212766,1950,City of ,Moreland,City of Moreland,-37.726,144.947,Northern Metropolitan,7485
Pascoe Vale,6 Kitchener Rd,3,Townhouse,826000,S,Nelson,6/01/2018,8.5,3044,3,2,2,584,118,0.202054795,2017,City of ,Moreland,City of Moreland,-37.71907,144.93828,Northern Metropolitan,7485
Pascoe Vale,2A Waratah St,4,House,1015000,S,Nelson,6/01/2018,8.5,3044,4,2,2,495,100,0.202020202,2014,City of ,Moreland,City of Moreland,-37.73425,144.94819,Northern Metropolitan,7485
Pascoe Vale,18 Tangyes St,3,House,1110000,S,Brad,9/12/2017,8.5,3044,3,2,2,407,154,0.378378378,2010,City of ,Moreland,City of Moreland,-37.72616,144.94449,Northern Metropolitan,7485
Pascoe Vale,2C Heath St,4,Townhouse,810000,VB,Nelson,3/03/2018,8.5,3044,4,2,1,158,120,0.759493671,2005,City of ,Moreland,City of Moreland,-37.7302,144.92928,Northern Metropolitan,7485
Pascoe Vale,6 Zenith St,3,House,1170000,S,McGrath,3/03/2018,8.5,3044,3,2,2,605,163,0.269421488,1960,City of ,Moreland,City of Moreland,-37.72521,144.93482,Northern Metropolitan,7485
Pascoe Vale,143 Boundary Rd,3,House,755000,S,Barry,17/02/2018,8.5,3044,3,1,2,537,106,0.197392924,1960,City of ,Moreland,City of Moreland,-37.71734,144.94268,Northern Metropolitan,7485
Pascoe Vale,3 Quick St,4,House,863000,SP,Jellis,17/03/2018,8.5,3044,4,2,2,283,168,0.593639576,2000,City of ,Moreland,City of Moreland,-37.72196,144.93017,Northern Metropolitan,7485
Pascoe Vale,18 Kevin St,4,House,1300000,VB,Brad,24/02/2018,8.5,3044,4,2,2,424,319,0.752358491,1998,City of ,Moreland,City of Moreland,-37.73344,144.94372,Northern Metropolitan,7485
Pascoe Vale,21 Tangyes St,4,House,860000,S,Nelson,24/02/2018,8.5,3044,4,1,1,403,128,0.317617866,1959,City of ,Moreland,City of Moreland,-37.72644,144.9445,Northern Metropolitan,7485
Patterson Lakes,3 Town La,4,House,975000,PI,Buxton,17/03/2018,31.2,3197,4,2,2,460,236,0.513043478,2010,City of ,Kingston,City of Kingston,-38.06049,145.14094,South-Eastern Metropolitan,3351
Plumpton,9 Remy Av,4,House,625500,SP,HAR,23/09/2017,23.8,3335,4,2,2,477,178,0.373165618,2012,City of ,Melton,City of Melton,-37.71429,144.72492,Western Metropolitan,1490
Point Cook,23 Bevan Ct,5,House,660000,S,Reliance,1/07/2017,14.7,3030,5,2,2,571,227.6,0.398598949,2011,City of ,Wyndham,City of Wyndham,-37.89467,144.72018,Western Metropolitan,15542
Point Cook,4 Hewett Dr,3,House,520000,SP,LJ,12/08/2017,14.7,3030,3,2,2,312,185,0.592948718,2014,City of ,Wyndham,City of Wyndham,-37.89273,144.72559,Western Metropolitan,15542
Point Cook,84 Beachview Pde,4,House,690000,VB,hockingstuart,15/07/2017,14.7,3030,4,2,2,540,531,0.983333333,2012,City of ,Wyndham,City of Wyndham,-37.90715,144.76527,Western Metropolitan,15542
Point Cook,49 Lindsay Gdns,4,House,596000,S,hockingstuart,15/07/2017,14.7,3030,4,2,2,416,182.9,0.439663462,2006,City of ,Wyndham,City of Wyndham,-37.89279,144.73158,Western Metropolitan,15542
